DPT_CD,DPT_DSC,AGY_TYPE,OWNER_CD,OWNER_DSC,FPAP_CD,FPAP_DSC,AREA_CD,AREA_DSC,PS,MOOE,CO,NET
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,A.01.a.01,                  National Fisheries Research and Development Institute,0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,A.02,        Support to Operation,0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,A.02.a,            Support to the conduct of Research and Development Projects and Activities,0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,A.02.a.01,"                  Economic Studies, policy formulation",0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,A.02.a.01.a,                      National Fisheries Research and Development Institute,0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,A.03,        Operations,140,Nationwide,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,A.03.a,            Ginintuang Masaganang Ani - Fisheries,140,Nationwide,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,A.03.a.01,                  Bureau of Fisheries and Aquatic Resources - Central Office,0,CO,,557370,518559,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,A.03.a.02,                  Region I,10,Region I,,28042,8750,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,A.03.a.03,                  Cordillera Administrative Region,11,Cordillera Administrative Region,,10458,4680,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,A.03.a.04,                  Region II,20,Region II,,24959,4550,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,A.03.a.05,                  Region III,30,Region III,,30356,20496,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,A.03.a.06,                  Region IV,40,Region IV,,57003,18900,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,A.03.a.07,                  Region V,50,Region V,,49173,15000,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,A.03.a.08,                  Region VI,60,Region VI,,29567,18956,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,A.03.a.09,                  Region VII,70,Region VII,,29216,6000,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,A.03.a.10,                  Region VIII,80,Region VIII,,29958,10300,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,A.03.a.11,                  Region IX,90,Region IX,,32726,7400,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,A.03.a.12,                  Region X,100,Region X,,28592,18000,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,A.03.a.13,                  Region XI,110,Region XI,,35813,6331,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,A.03.a.14,                  Regiion XII,120,Region XII,,32077,17000,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,A.03.a.15,                  Region XIII,180,Region XIII,,29577,6000,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,A.03.a.16,                  National Fisheries Research and Development Institute,0,CO,,39130,25000,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,A.03.b,            Japan-Philippines Economic Partnership Agreement (JPEPA),0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,B.01,        Locally-Funded Project(s),0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,B.01.a,"            Operation of the Asian Fisheries Academy, Dagupan City",0,CO,,37000,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,B.01.b,            Expansion of Research and Development of Various Fisheries Species,0,CO,,7500,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,B.01.c,            Operation of Marine Research and Hatchery,140,Nationwide,,25000,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,B.01.d,            Aurora Marine Research and Breeding Center per R.A. No. 9441,140,Nationwide,,25500,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,B.02,        Foreign-Assisted Project(s),0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,B.02.a,            Integrated Coastal Resource Management Project (ICRMP),0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,BFAR-AFMF,Bureau of Fisheries and Aquatic Resources,B.02.a.$1,                  Peso Counterpart,0,CO,,52669,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02,        Foreign-Assisted Project(s),0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02.a,            Livelihood Enhancement for Agricultural Development (LEAD) 2000 Phase II - PL 480,0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02.a.$2,                  Loan Proceeds,0,CO,,13628,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02.b,            Goat Production Project for the Accelerated Hunger Mitigation Program (AHMP-PL 480),0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02.b.$2,                  Loan Proceeds,0,CO,,87069,264500,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02.c,            Accelerating the Genetic Resource Improvement Program for Beef Cattle and Small Ruminants (GENETIC - PL 480),0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02.c.$2,                  Loan Proceeds,0,CO,1000,18000,167000,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02.d,            Multi-Year Dairy Animal Procurement and Breeding Program to Upscale Heifer Production for the Local Dairy Industry (MULTI-YEAR DAIRY - PL 480),0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02.d.$2,                  Loan Proceeds,0,CO,,29000,100000,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02.e,            Strengthening the Livestock Biotechnology Center (BIOTECHNOLOGY - PL 480),0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02.e.$2,                  Loan Proceeds,0,CO,,88000,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02.f,            Strengthening Capacities in Agricultural Policy and Agriculture and Fishery Trade Negotiations (SCAFTN - PL 480),0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02.f.$2,                  Loan Proceeds,0,CO,,8625,11300,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02.g,            Support for Emergency and Livelihood Assistance Program (SELAP - PL 480),0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02.g.$2,                  Loan Proceeds,0,CO,,20831,2000,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02.h,            Philippine Agriculture and Fisheries Biotechnology Program (BIOTECH - PL 480),0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02.h.$2,                  Loan Proceeds,0,CO,,28993,5000,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02.i,            Milk Feed Plus Project (MFPP - PL 480),0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02.i.$2,                  Loan Proceeds,0,CO,,6500,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02.j,"            Enhancing the Implementation of IPM to Improve Farmer Competitiveness, Minimize Environmental Risk and Ensure Food Security and Safety (IPM - PL 480)",0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02.j.$2,                  Loan Proceeds,0,CO,,30500,6746,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02.k,            Improving Enforcement Capability in Fishery and Coastal Resource Management (CRM - PL 480),0,,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02.k.$2,                  Loan Proceeds,0,CO,,30139,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02.l,            Expanded Human Resource Development Program (EHRDP - PL 480),0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02.l.$2,                  Loan Proceeds,0,CO,,103373,2000,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02.m,            RP - Japan Increased Food Production Program (KR II),0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NAFC-AFMF,National Agricultural and Fishery Council,B.02.m.$3,                  Grant Proceeds,0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NMIC-AFMF,National Meat Inspection Service ,A.03,        Operations,140,Nationwide,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NMIC-AFMF,National Meat Inspection Service ,A.03.a,            Meat Inspection and Accreditation Services,140,Nationwide,46827,21622,700,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NMIC-AFMF,National Meat Inspection Service ,A.03.b,            Meat Hygiene Services,140,Nationwide,46673,14598,500,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NMIC-AFMF,National Meat Inspection Service ,A.03.c,            Productivity Incentive Benefits,0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NMIC-AFMF,National Meat Inspection Service ,B.01,        Locally-Funded Project(s),0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NMIC-AFMF,National Meat Inspection Service ,B.01.a,            Meat Establishment Improvement Project,0,CO,,1000,19000,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NMIC-AFMF,National Meat Inspection Service ,B.01.b,            Meat Inspection Service Development Project,0,CO,,10000,10000,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,NMIC-AFMF,National Meat Inspection Service ,B.01.c,            Construction of Slaughterhouse,0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,PCARC-AFMF,Philippine Carabao Center,A.03,        Operations,1,National Capital Region,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,PCARC-AFMF,Philippine Carabao Center,A.03.a,            Intensification of the National Upgrading Program,140,Nationwide,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,PCARC-AFMF,Philippine Carabao Center,A.03.a.01,                  Enhancement of propagation of breeding riverine animals,140,Nationwide,,144991,348205,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,PCARC-AFMF,Philippine Carabao Center,A.03.a.02,                  Strengthening of artificial insemination and natural mating program catering to the buffalo sector,140,Nationwide,31519,38614,20000,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,PCARC-AFMF,Philippine Carabao Center,A.03.b,            Strengthening of  the Elite Herds (Gene Pool),0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,PCARC-AFMF,Philippine Carabao Center,A.03.b.01,                  Selection and propagation of superior Philippine Carabao and riverine buffalo,140,Nationwide,,18735,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,PCARC-AFMF,Philippine Carabao Center,A.03.c,            Carabao Based Enterprises Developmental Health,0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,PCARC-AFMF,Philippine Carabao Center,A.03.c.01,                  Development of credit facilities,140,Nationwide,,12814,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,PCARC-AFMF,Philippine Carabao Center,B.01,        Locally-Funded Project(s),0,CO,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,PCARC-AFMF,Philippine Carabao Center,B.01.a,            Carabao Dispersal Project,0,CO,,5000,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,PCOA-AFMF,Philippine Coconut Authority,B.01,        Locally-Funded Projects,140,Nationwide,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,PCOA-AFMF,Philippine Coconut Authority,B.01.a,            Sustainability of the Small Coconut Farms Development Project,140,Nationwide,,120000,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,PCOA-AFMF,Philippine Coconut Authority,B.01.b,            Participatory Coconut Planting Project,1,National Capital Region,,100000,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,PCOA-AFMF,Philippine Coconut Authority,B.01.c,            Salt Fertilization Project,1,National Capital Region,,75000,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,PCOA-AFMF,Philippine Coconut Authority,B.01.d,            Plowable Intercropping Project,1,National Capital Region,,20000,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,PCOA-AFMF,Philippine Coconut Authority,B.01.e,            Year II Implementation of the Aurora Provincial Coconut Development Center,30,Region III,,40000,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,PRRI-AFMF,Philippine Rice Research Institute,A.03,        Operations,140,Nationwide,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,PRRI-AFMF,Philippine Rice Research Institute,A.03.a,            Developmental Program,140,Nationwide,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,PRRI-AFMF,Philippine Rice Research Institute,A.03.a.01,                  Research and Development,140,Nationwide,,166000,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,PRRI-AFMF,Philippine Rice Research Institute,A.03.a.02,                  Technology Promotion,1,National Capital Region,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,PRRI-AFMF,Philippine Rice Research Institute,B.01,        Locally-Funded Projects,140,Nationwide,,,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,PRRI-AFMF,Philippine Rice Research Institute,B.01.a,            Location Specific Testing,1,National Capital Region,,20290,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,PRRI-AFMF,Philippine Rice Research Institute,B.01.b,            Promotion of Palaycheck and Palayamanan,0,CO,,48030,,
AFMF,Agriculture and Fisheries Modernization Program,SUBSPF,PRRI-AFMF,Philippine Rice Research Institute,B.01.c,            Support to the National Seed Network,0,CO,,9680,,
