DPT_CD,DPT_DSC,AGY_TYPE,OWNER_CD,OWNER_DSC,FPAP_CD,FPAP_DSC,AREA_CD,AREA_DSC,PS,MOOE,CO,NET

ARF,Agrarian Reform Fund,SPF,ARF,Agrarian Reform Fund,C.01,        For the Requirements of the Comprehensive Agrarian Reform Program,0,CO,,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.b.01.f,                      Region V,50,Region V,1173,154
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.b.01.g,                      Region VI,60,Region VI,1189,115
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.b.01.h,                      Region VII,70,Region VII,916,119
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.b.01.i,                      Region VIII,80,Region VIII,844,146
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.b.01.j,                      Region IX,90,Region IX,1160,248
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.b.01.k,                      Region X,100,Region X,1168,170
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.b.01.l,                      Region XI,110,Region XI,1209,86
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.b.01.m,                      Region XII,120,Region XII,2201,140
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.b.01.n,                      Region XIII,180,Region XIII,,205
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c,            Agrarian Legal Services,140,Nationwide,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01,                  Regional Offices,140,Nationwide,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.a,                      Region I,10,Region I,2666,81
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.b,                      Cordillera Administrative Region,11,Cordillera Administrative Region,5956,108
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.c,                      Region II,20,Region II,9418,261
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.d,                      Region III,30,Region III,17911,373
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.e,                      Region IV,40,Region IV,24873,664
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.f,                      Region V,50,Region V,12663,374
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.g,                      Region VI,60,Region VI,8600,160
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.h,                      Region VII,70,Region VII,8398,210
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.i,                      Region VIII,80,Region VIII,8486,210
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.j,                      Region IX,90,Region IX,6086,199
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.k,                      Region X,100,Region X,14561,344
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.l,                      Region XI,110,Region XI,7071,191
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.m,                      Region XII,120,Region XII,10098,218
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.n,                      Region XIII,180,Region XIII,7225,255
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d,            Land Acquisition and Distribution,140,Nationwide,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01,                  Regional Offices,140,Nationwide,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.a,                      Region I,10,Region I,110641,4120
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.b,                      Cordillera Administrative Region,11,Cordillera Administrative Region,46660,1225
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.c,                      Region II,20,Region II,72371,1552
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.d,                      Region III,30,Region III,197080,7300
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.e,                      Region IV,40,Region IV,155541,3257
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.f,                      Region V,50,Region V,75984,2107
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.g,                      Region VI,60,Region VI,149764,3305
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.h,                      Region VII,70,Region VII,92112,2811
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.i,                      Region VIII,80,Region VIII,90130,2029
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.j,                      Region IX,90,Region IX,62323,537
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.k,                      Region X,100,Region X,61840,2360
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.l,                      Region XI,110,Region XI,47370,974
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.m,                      Region XII,120,Region XII,50939,2041
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.n,                      Region XIII,180,Region XIII,37594,1411
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e,            Land Use Management and Land Development,140,Nationwide,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01,                  Regional Offices,140,Nationwide,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.a,                      Region I,10,Region I,2479,52
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.b,                      Cordillera Administrative Region,11,Cordillera Administrative Region,5578,99
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.c,                      Region II,20,Region II,5840,91
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.d,                      Region III,30,Region III,8200,174
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.e,                      Region IV,40,Region IV,3413,132
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.f,                      Region V,50,Region V,3010,336
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.g,                      Region VI,60,Region VI,3726,106
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.h,                      Region VII,70,Region VII,3854,96
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.i,                      Region VIII,80,Region VIII,3715,86
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.j,                      Region IX,90,Region IX,3412,59
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.k,                      Region X,100,Region X,3567,82
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.l,                      Region XI,110,Region XI,2959,62
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.m,                      Region XII,120,Region XII,6715,293
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.n,                      Region XIII,180,Region XIII,515,194
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f,            Agrarian Reform Beneficiaries Development,140,Nationwide,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01,                  Regional Offices,140,Nationwide,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.a,                      Region I,10,Region I,,95
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.b,                      Cordillera Administrative Region,11,Cordillera Administrative Region,2171,92
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.c,                      Region II,20,Region II,1692,113
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.d,                      Region III,30,Region III,3479,256
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.e,                      Region IV,40,Region IV,333,129
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.f,                      Region V,50,Region V,,126
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.g,                      Region VI,60,Region VI,312,71
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.h,                      Region VII,70,Region VII,299,71
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.i,                      Region VIII,80,Region VIII,340,79
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.j,                      Region IX,90,Region IX,306,106
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.k,                      Region X,100,Region X,326,101
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.l,                      Region XI,110,Region XI,340,50,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.m,                      Region XII,120,Region XII,1396,106,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.n,                      Region XIII,180,Region XIII,,125,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.o,                      Nationwide,130,Autonomous Region in Muslim Mindanao,,200000,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.g,            For the Requirements of the Comprehensive Agrarian Reform Program,140,Nationwide,1912204,6997863,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,B.02,        Foreign-Assisted Projects,0,CO,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,B.02.a,            Second Agrarian Communities Project (ARCP II) ADB Loan,140,Nationwide,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,B.02.a.$1,                  Peso Counterpart,140,Nationwide,10335,54070,4951
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,B.02.a.$2,                  Loan Proceeds,140,Nationwide,,181976,527094
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,B.02.b,            Agrarian Reform Infrastructure Support Project III (ARISP III) JBIC Loan No. PH-P242,140,Nationwide,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,B.02.b.$1,                  Peso Counterpart,140,Nationwide,548,258375,120779
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,B.02.b.$2,                  Loan Proceeds,140,Nationwide,,102664,1466839
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,B.02.c,            Tulay ng Pangulo Para Sa Kaunlarang Pang-Agraryo (TPKP) French Loan,0,CO,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,B.02.c.$1,                  Peso Counterpart,0,CO,,419523,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,B.02.c.$2,                  Loan Proceeds,0,CO,,261802,3775681
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,C.01,        For the Requirements of the Program Beneficiaries Development Component of the Comprehensive Agrarian Reform Program,0,CO,111127,1168229,1304420
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,C.02,"        Livelihood Projects in Agrarian Reform Communities, Nationwide",0,CO,,15000,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,C.03,"        Enhancement of Crop Production in Agrarian Reform Communities, Nationwide",0,CO,,35000,
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01,        General Administration and Support,140,Nationwide,,,
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a,            General Administration and Support Services,140,Nationwide,,,
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a.01,                  General management and supervision including staff development,140,Nationwide,,,
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a.01.a,                      Office of the Secretary,140,Nationwide,69229,84979,15500
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a.01.b,                      Agricultural Statistics,140,Nationwide,10624,21651,
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a.01.c,                      Training of Extension Workers and Outside Clientele,140,Nationwide,14441,11185,4000
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a.01.d,                      Coordination of Agricultural Research,140,Nationwide,7404,4314,
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a.01.e,"                      Development of the Livestock, Poultry and Dairy Industries",140,Nationwide,10957,5511,75
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a.01.f,                      Development of the Plant Industry,140,Nationwide,13378,9516,450
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a.01.g,                      Water Management and Soil Conservation and Development,140,Nationwide,7296,4252,
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a.01.h,                      Agriculture and Fisheries Product Standards,140,Nationwide,1513,2895,
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a.01.i,                      Regional Field Offices,140,Nationwide,,,
